Time	Fp1	Fp2	F3	F4	C3	C4	P3	P4	O1	O2	F7	F8	T3	T4	T5	T6	FZ	CZ	PZ	FC1	FC2	CP1	CP2	FC5	FC6	CP5	CP6	FT9	FT10	P9	P10	POZ
28675.7812	-3.4454	-2.1430	-0.4547	-0.6573	0.3672	0.1901	0.4640	0.4909	0.8905	0.4939	-1.6589	-0.8972	-0.2492	0.4325	0.3576	0.9984	-0.1658	0.9582	0.7232	0.3448	0.2340	0.6932	0.7456	-0.1268	-0.4756	0.2748	0.0976	-0.8602	-0.4341	0.5527	1.7957	0.4633
28679.6875	-0.0778	0.2867	-0.0821	0.4492	-0.2706	0.6536	-1.0043	-0.0955	-0.6198	-0.8232	-0.1684	1.1249	-0.8407	1.1451	-1.1049	0.0178	0.1407	0.3463	-0.2118	0.1061	0.4861	-0.2193	0.2632	-0.3325	1.0405	-0.9422	0.5378	-0.0284	1.6396	-0.9040	0.1506	-0.6628
28683.5938	0.1161	-0.8279	-0.5182	-1.1641	-0.0147	0.0859	0.4972	0.2079	0.7006	0.1811	0.2778	-0.9625	0.2010	0.1759	0.5953	0.2901	-0.9410	-0.0106	0.1493	-0.4493	-0.5452	0.1162	0.2286	-0.0496	-0.1522	0.3792	0.4444	0.1881	0.0352	0.4087	0.1309	0.2257
28687.5000	-1.4499	-2.2474	-1.0968	-1.5525	0.0396	0.7219	0.3972	1.1952	0.5194	1.0582	-0.6801	-1.2711	0.1285	0.6980	0.4715	1.1122	-1.5931	0.4061	0.4787	-0.6482	-0.5078	0.4159	0.7738	-0.3427	-0.0215	0.2676	1.4516	-0.4449	0.4982	0.3507	0.2106	0.6609
28691.4062	0.8957	-0.8441	-0.7819	-2.3278	-0.1896	-0.1645	0.2871	0.8967	0.5473	1.3796	0.6609	-1.6576	0.3302	0.4598	0.7246	1.1761	-1.7285	-0.3676	0.0494	-0.9640	-1.5544	-0.0783	0.1413	-0.2681	-0.0357	0.2854	0.8841	0.3942	-0.0613	0.6879	0.6174	0.6058
28695.3125	0.9671	-0.1639	-1.1212	-2.0695	-0.7563	-0.2615	-0.1155	0.1919	0.2598	0.9000	0.3851	0.2908	0.3768	2.0824	0.6490	1.3227	-2.0529	-1.2276	-0.8390	-1.5565	-1.9325	-0.8946	-0.6496	-0.4626	1.1151	0.0083	1.1551	0.3121	2.3673	0.6957	1.2030	-0.1789
28699.2188	-1.2657	-1.3708	-2.0847	-2.3836	-1.0443	-0.1877	-0.0449	0.3529	0.8108	1.4688	-0.8634	0.7476	0.5982	3.3142	0.9579	2.5205	-2.9269	-1.5041	-0.7508	-2.1874	-2.1454	-0.9586	-0.7580	-0.9123	0.8269	0.0111	1.5529	0.0028	3.7592	1.3040	3.1112	0.0495
28703.1250	-0.6044	-1.1893	-1.5363	-1.9892	-0.5760	-0.4413	0.8288	-0.0127	1.1527	1.0542	-0.3608	-0.0021	1.0947	1.7481	1.5689	1.3613	-2.3191	-1.3184	-0.5063	-1.7066	-1.7826	-0.5601	-0.7631	-0.3814	0.0992	0.7731	0.8212	0.0922	2.0670	1.5000	1.6393	0.2493
28707.0312	-1.4337	-1.5157	-1.3868	-2.2260	-0.4134	-0.8143	0.9032	0.0602	1.6358	1.5115	-0.6098	-0.9459	0.9355	1.3259	1.7268	1.9964	-1.9776	-0.9725	-0.2105	-1.3633	-1.6943	-0.3363	-0.6247	-0.3823	-0.7685	0.8235	0.1917	0.0924	0.8019	1.9516	3.2090	0.5105
28710.9375	-1.9578	-1.3838	-1.2072	-1.3694	-0.3623	-0.3144	0.6360	-0.1083	1.0782	0.6333	-1.0657	0.3071	0.5900	1.7484	1.1226	1.2615	-1.5185	-0.7084	-0.2415	-1.0548	-1.1214	-0.2905	-0.4314	-0.3216	0.1740	0.5418	0.4938	-0.3227	1.8035	1.2008	2.0709	0.1179
28714.8438	0.6442	0.5700	-0.3447	0.3995	-0.5207	0.4360	-0.5457	-0.3394	-0.5761	-0.6563	0.0716	1.7022	-0.1418	1.3070	-0.4346	-0.1660	-0.4220	-0.6007	-0.6848	-0.5696	-0.0724	-0.6523	-0.3729	-0.2033	1.2329	-0.4473	0.7742	0.0115	2.3573	-0.5111	-0.5383	-0.7065
28718.7500	1.0578	1.5374	-0.5978	0.9546	-1.2685	0.6607	-1.7662	-0.6670	-1.2887	-0.9828	0.0291	3.4902	-0.7402	2.9238	-1.3372	0.5063	-0.5353	-1.2294	-1.4860	-1.0547	-0.0698	-1.5584	-0.8603	-0.6398	2.2146	-1.4568	1.2401	0.1662	4.6427	-1.0095	0.6644	-1.5396
28722.6562	-0.0509	0.5288	-1.0413	0.2954	-1.2775	0.6179	-1.0837	-0.3387	-0.4685	-0.6331	-0.2901	2.8957	-0.5874	2.9224	-0.7214	0.9787	-1.1813	-1.4656	-1.0497	-1.4637	-0.4904	-1.3819	-0.5903	-0.5624	1.7722	-0.9472	1.5308	0.0651	4.3802	-0.5246	1.1872	-1.0248
28726.5625	1.9051	1.9878	-0.9770	0.2968	-1.7050	-0.0825	-1.2863	-1.1113	-0.4476	-0.7428	0.7036	3.3850	-0.2158	3.0559	-0.4956	0.9591	-1.2873	-2.4420	-1.7507	-1.9351	-1.0384	-2.0824	-1.5471	-0.6175	1.6237	-1.0166	0.9263	0.8729	4.8087	-0.1630	1.8327	-1.4137
28730.4688	2.1059	2.4295	-0.5308	0.1438	-1.4638	-0.2556	-1.5272	-1.2467	-0.9321	-1.0005	0.6319	3.7634	-0.3947	3.3268	-0.7981	0.4595	-0.8143	-2.0439	-1.8911	-1.4369	-1.1972	-1.9870	-1.5570	-0.5488	2.5734	-1.1847	0.6980	0.6360	4.9188	-0.4707	1.2730	-1.6787
28734.3750	2.7497	2.7801	-0.2913	0.2525	-1.3288	0.0356	-2.1187	-0.9493	-1.3846	-1.3146	1.0409	3.5851	-0.8704	3.0927	-1.6670	0.1099	-0.5385	-1.4826	-1.4922	-1.0667	-0.8968	-1.6724	-1.0650	-0.7217	2.7100	-1.7886	0.7240	1.0017	4.6961	-1.2195	0.6775	-1.5871
28738.2812	3.2496	2.0601	-0.8595	-0.7644	-1.3259	-0.5600	-0.8102	-1.0913	-0.0734	-0.4646	1.5596	1.9590	0.3438	2.2279	0.0433	0.5024	-1.5654	-2.1642	-1.4956	-1.8104	-1.5994	-1.6609	-1.5437	-0.5656	1.1144	-0.5980	0.4084	1.4390	3.5767	0.2424	1.2220	-0.9962
28742.1875	3.2702	1.8730	-0.9592	-1.5502	-1.5321	-1.0813	-0.7608	-0.7613	0.5784	0.6634	1.8666	0.5405	0.2330	1.8602	0.4905	1.9160	-1.8251	-2.4860	-1.4617	-2.0933	-2.0979	-1.8841	-1.6197	-0.6053	-0.0218	-0.4990	0.1188	1.7408	2.2049	1.0307	3.4849	-0.6331
28746.0938	2.7804	2.0843	-0.6691	-1.2968	-1.4625	-1.2073	-0.9326	-0.8330	0.2022	0.6980	1.4210	1.1125	0.0938	2.1319	0.3302	1.8812	-1.3704	-2.4028	-1.6617	-1.8028	-2.0786	-1.9662	-1.7483	-0.5230	0.5379	-0.5852	-0.0101	1.3034	2.3506	0.9327	3.5266	-0.8362
28750.0000	5.1525	4.4254	0.0830	0.5252	-1.6847	-0.6759	-2.2850	-1.6281	-1.4882	-1.2121	2.2980	3.6076	-0.5366	2.5428	-1.3929	0.0764	-0.2862	-2.4043	-2.2514	-1.3414	-1.2064	-2.3981	-2.0093	-0.5894	2.2079	-1.7660	-0.0166	1.7620	4.1937	-0.8504	1.1054	-1.9568
28753.9062	5.5124	5.0851	0.4310	1.4705	-1.5520	-0.3123	-2.7034	-1.8911	-2.2261	-2.2113	2.3050	4.7671	-0.7542	2.6024	-2.1928	-1.0560	0.3138	-2.0785	-2.2007	-0.9099	-0.6104	-2.2447	-1.8898	-0.5892	2.9754	-2.1877	-0.0362	1.7544	4.9418	-1.7575	-0.4778	-2.2770
28757.8125	3.3381	2.8162	-0.4536	-0.4000	-1.3560	-1.2185	-1.0458	-1.7309	0.0667	-0.4503	1.6007	1.9445	0.2948	2.0232	0.0825	0.7858	-0.8122	-2.1959	-1.8086	-1.4363	-1.4140	-1.8853	-2.0541	-0.5539	0.5319	-0.7288	-0.6839	1.6332	2.9052	0.6547	2.8498	-1.2992
28761.7188	2.3566	2.4888	-1.0016	-0.7335	-1.5680	-1.4212	-1.3390	-2.0594	0.4118	-0.2970	0.9816	2.2874	0.3938	3.1208	0.1437	1.5917	-1.2116	-2.1986	-2.0065	-1.6736	-1.5510	-2.0233	-2.3811	-1.0243	0.3729	-1.0014	-0.8994	1.7168	4.0317	1.1370	4.8384	-1.4824
28765.6250	2.8673	2.6522	-0.3208	-0.1243	-0.8493	-1.0474	-1.1962	-2.1027	-0.3189	-1.0840	1.0422	2.3357	0.5275	2.2293	-0.2288	-0.1661	-0.3630	-1.1461	-1.7179	-0.6914	-0.8243	-1.3029	-1.9742	-0.7484	0.9740	-0.8966	-1.1032	1.3935	3.4267	0.3624	1.9305	-1.5349
28769.5312	1.7149	2.0549	-0.1149	0.1453	-0.5365	-0.7897	-0.8907	-1.7477	-0.5098	-1.0515	0.3661	2.4456	0.4438	1.9946	-0.2320	-0.4842	-0.0344	-0.7773	-1.4213	-0.3327	-0.5743	-0.9616	-1.5877	-0.4991	1.3358	-0.6441	-0.8501	0.6846	3.0726	0.1418	0.9772	-1.3378
28773.4375	2.1512	2.3275	0.2542	0.3113	-0.5037	-0.8259	-0.7917	-1.5504	-0.7388	-0.8520	0.6174	2.2751	0.3323	1.4737	-0.1910	-0.5854	0.2693	-0.9336	-1.4948	-0.2329	-0.6154	-1.0728	-1.5549	-0.2029	1.4387	-0.4910	-0.7750	0.5060	2.3309	0.0331	0.3926	-1.3010
28777.3438	4.0327	3.4253	0.6656	0.8641	-0.5984	-0.8493	-0.9951	-1.7331	-1.3539	-0.9891	1.4813	2.5343	0.4742	0.8981	-0.3439	-1.1774	0.5903	-1.2892	-1.9294	-0.2347	-0.5153	-1.4005	-1.9143	-0.0256	1.5874	-0.5568	-0.8404	0.7795	2.1065	-0.2755	-0.8538	-1.5634
28781.2500	3.6159	2.9158	0.3596	0.4908	-0.7286	-1.0879	-0.5618	-1.5083	-0.7872	-0.2068	1.4011	1.8254	0.7788	0.6386	0.3093	-0.3972	0.1463	-1.7246	-1.8819	-0.6576	-0.8364	-1.5100	-2.0486	0.0117	0.7554	-0.1463	-0.8163	0.7862	1.5063	0.4163	0.1287	-1.1867
28785.1562	3.7013	1.9813	0.2583	-0.4541	-0.1883	-1.2871	0.4670	-1.3347	0.0789	0.0741	1.7132	-0.0107	1.4427	-0.4908	1.2343	-0.7973	-0.2296	-1.2126	-1.2797	-0.4996	-1.0300	-0.7785	-1.7145	0.1909	-0.2532	0.6873	-1.1618	0.9882	-0.0996	1.0439	-0.5219	-0.5174
28789.0625	0.7679	1.0837	0.0209	-0.3236	-0.3110	-0.8810	0.0953	-1.0474	0.0133	-0.2232	0.1155	1.3154	0.5362	1.0782	0.6012	-0.1451	-0.1302	-0.9519	-1.0227	-0.3923	-0.9397	-0.7575	-1.1919	0.0513	0.9337	0.2442	-0.5266	0.0629	1.3800	0.6102	0.6191	-0.6847
28792.9688	2.4350	1.9233	0.4511	0.5129	-0.3582	-0.4010	-0.6533	-0.6950	-0.6282	-0.4601	1.1446	0.8563	-0.0240	0.0215	-0.4067	-0.4521	0.4070	-0.6626	-0.7531	-0.0986	-0.1532	-0.6869	-0.7620	-0.0031	0.3785	-0.4506	-0.4824	0.7043	0.4461	-0.2954	-0.2215	-0.6327
28796.8750	3.6589	2.9609	0.7559	0.7909	-0.3052	-0.8003	-0.9513	-0.9476	-1.0118	-0.5217	1.6936	1.0910	0.2415	-0.3646	-0.6842	-0.9527	0.7236	-0.7881	-0.7893	0.0497	-0.2254	-0.6774	-1.1191	-0.0982	0.2096	-0.6812	-1.1098	1.2473	0.2441	-0.4357	-0.6207	-0.5827
28800.7812	2.6624	1.6049	0.7404	0.6952	0.2468	-0.4967	0.0322	-0.7375	-0.3722	-0.4729	1.3305	-0.2706	0.6000	-1.4515	0.0559	-1.3397	0.7858	-0.0296	-0.2754	0.4544	0.3356	0.0262	-0.5873	0.2200	-0.6331	0.1227	-1.1387	0.7915	-1.1893	-0.0669	-1.4652	-0.1780
28804.6875	1.4963	0.7363	0.8234	0.6487	0.6248	-0.3544	0.9044	-0.4604	0.0323	-0.6524	0.8830	-0.5639	0.7208	-2.0223	0.4847	-1.9092	0.8392	0.1770	0.3228	0.6424	0.3755	0.5354	-0.0865	0.6203	-0.6244	0.7914	-0.9652	0.3040	-1.8976	-0.0610	-2.6475	0.2820
28808.5938	3.2774	2.3851	1.1238	0.4416	0.2633	-0.8473	-0.2607	-0.9262	-0.5525	-0.8322	1.7083	0.0334	0.2643	-1.2494	-0.3125	-1.6375	1.1046	-0.0417	-0.2780	0.6742	-0.0496	-0.0357	-0.6112	0.2626	-0.0185	-0.1483	-1.4770	1.0472	-1.1822	-0.3574	-1.4393	-0.3287
28812.5000	2.0508	1.7350	0.7289	0.4158	0.0991	-0.6797	-0.1697	-0.6164	-0.3492	-0.5311	1.0897	0.3026	0.2016	-0.7980	-0.2443	-1.0605	0.7240	-0.2824	-0.1085	0.3312	-0.1443	-0.0762	-0.4808	0.1711	-0.0569	-0.1120	-1.0390	0.7701	-0.6783	-0.2395	-0.8445	-0.1084
28816.4062	0.9700	1.0426	0.2605	0.0464	-0.0457	-0.6028	-0.1637	-0.4236	-0.0639	-0.1743	0.5180	0.3346	0.1816	-0.1320	-0.1041	-0.3350	0.2381	-0.3507	-0.0684	0.0243	-0.3362	-0.1185	-0.4311	-0.0384	-0.0894	-0.1320	-0.7204	0.5725	-0.0808	0.0439	0.1857	-0.0074
28820.3125	1.1924	0.4614	0.3126	-0.2058	0.4499	-0.9437	1.1040	-0.7592	0.6174	0.0190	0.6537	-0.8420	1.2851	-1.3665	1.2312	-1.0528	0.1802	-0.1985	-0.0381	0.1814	-0.3011	0.2942	-0.6958	0.3525	-1.0400	1.0378	-1.2948	0.4504	-1.4622	0.9401	-0.8569	0.2943
28824.2188	2.2662	1.2496	1.0134	0.7337	0.6802	-0.5001	0.7477	-0.7422	-0.3538	-0.6959	1.0654	-0.3048	0.9505	-1.9656	0.4869	-2.2413	1.0264	0.2182	-0.0774	0.7870	0.3508	0.4130	-0.4429	0.6096	-0.2943	0.7481	-1.1812	0.3037	-1.6906	-0.0638	-3.0867	-0.0096
28828.1250	2.8315	1.8415	0.7300	0.5586	0.1700	-0.7983	0.1720	-0.7144	-0.3728	-0.1859	1.3905	-0.0731	0.8400	-1.4344	0.2655	-1.2842	0.6354	-0.4777	-0.3376	0.2190	-0.0987	-0.1119	-0.8410	0.2697	-0.5849	0.2817	-1.1960	0.8435	-1.1554	0.1221	-1.4851	-0.0195
28832.0312	1.5036	1.7220	0.3887	0.8378	-0.4299	-0.4833	-0.4283	-0.5741	-0.6108	-0.1712	0.5964	1.3517	0.1036	0.0918	-0.2198	-0.2447	0.4237	-1.0556	-0.7176	-0.2689	-0.2288	-0.7806	-0.8829	0.1065	0.3651	-0.2358	-0.3806	0.3393	0.5676	-0.1378	-0.0979	-0.4493
28835.9375	0.2837	0.6308	0.2263	0.8640	-0.2402	-0.1270	0.3734	-0.3275	-0.2810	-0.1473	-0.0166	1.1897	0.3046	-0.1213	0.3764	-0.4268	0.2341	-0.9871	-0.5316	-0.3229	-0.0849	-0.5586	-0.5794	0.4368	0.4393	0.4445	0.1444	-0.3711	0.3869	0.0382	-0.9950	-0.2549
28839.8438	0.5288	0.7478	0.5168	0.6643	0.1920	-0.0234	-0.0206	-0.2208	-0.7665	-0.4516	-0.0076	1.0356	0.1525	-0.1414	-0.2327	-1.0843	0.5881	-0.0342	-0.2209	0.3433	0.0983	-0.0085	-0.2152	0.2558	0.9246	0.0492	-0.0931	-0.3088	0.2933	-0.4895	-1.8376	-0.2340
28843.7500	0.9880	0.7425	0.5495	0.7820	0.1098	0.6354	-0.6648	-0.0967	-1.2730	-0.8230	0.1490	1.0928	-0.4544	0.2811	-0.8792	-1.0449	0.6804	0.5011	-0.4755	0.5393	0.5750	-0.1143	0.1206	0.1133	1.5545	-0.5063	0.4747	-0.4279	0.8541	-1.1064	-2.1266	-0.7500
28847.6562	1.7751	1.8903	0.6372	1.4241	-0.4247	0.3732	-1.0534	-0.6576	-1.4697	-1.1396	0.5086	2.2656	-0.5957	0.7282	-1.0544	-0.8820	0.8490	-0.4390	-1.0923	0.1431	0.4618	-0.8883	-0.5318	0.1324	1.7851	-0.7758	0.3239	-0.1361	1.6999	-1.1524	-1.4453	-1.2591
28851.5625	0.0653	0.7136	-0.0485	1.0613	-0.2905	0.1062	0.1702	-0.6429	-0.5115	-0.8710	-0.3121	2.3560	0.3910	0.7413	0.0432	-0.9884	0.0146	-0.9527	-0.5742	-0.4255	-0.0329	-0.5170	-0.6540	0.2016	1.2002	0.1925	0.3456	-0.3344	2.0164	-0.3351	-1.6219	-0.5060
28855.4688	-0.4001	1.1997	0.1911	1.7735	-0.6112	0.4947	-0.9038	-0.5554	-1.3442	-1.0806	-0.7491	3.5089	-0.5900	1.6738	-1.0106	-0.4662	0.5897	-0.8441	-0.9642	-0.2052	0.3909	-0.9697	-0.5606	0.0508	2.1700	-0.7029	0.7369	-0.7428	2.9813	-1.0660	-0.8621	-1.1325
28859.3750	0.0480	1.1329	0.0513	1.9983	-0.9031	1.4336	-1.9744	-0.0847	-1.8432	-1.3495	-0.4306	3.3408	-1.6284	2.1007	-2.1422	0.0942	0.5438	-0.3010	-0.9560	-0.1654	1.0738	-1.1007	0.0939	-0.3035	2.4007	-1.7038	1.5645	-0.5531	3.5126	-1.9567	-0.4945	-1.4983
28863.2812	-1.2203	-0.1938	-0.3654	0.8026	-0.1550	0.4498	-0.3995	-0.2645	-0.6871	-0.3235	-1.1733	1.9096	0.1484	1.3584	-0.3375	-0.1271	-0.0540	-0.0181	-0.4924	-0.1046	0.3877	-0.2182	-0.3445	-0.2828	1.0651	-0.3063	0.4972	-0.6969	2.2963	-0.2869	-0.3392	-0.5243
28867.1875	-2.8138	-1.6775	-0.5553	0.3300	0.2118	0.6100	0.5576	0.1626	0.0414	0.0088	-1.8182	0.8906	0.3508	0.8567	0.4137	-0.0219	-0.2977	0.3592	0.0532	-0.0123	0.4142	0.3094	0.1821	-0.0036	0.6024	0.4644	0.7387	-1.2819	1.3236	0.1636	-0.5675	0.0048
28871.0938	-0.9889	-0.0169	-0.3025	1.1883	-0.6009	1.1834	-1.2318	0.2270	-1.1666	-0.5088	-0.9174	2.1903	-1.0089	1.7680	-1.2746	0.5193	0.0474	-0.0788	-0.6106	-0.2416	0.7503	-0.6643	0.1714	-0.3159	1.6126	-1.0562	1.4320	-0.7756	2.6952	-1.1242	-0.0088	-0.8917
28875.0000	0.5338	1.0678	0.0387	1.3752	-0.5578	1.0761	-1.3732	-0.2900	-1.7295	-1.3228	-0.3082	3.1355	-0.8408	1.9366	-1.5124	-0.6670	0.2597	-0.2307	-0.9684	-0.1338	0.5563	-0.8053	-0.1631	-0.2133	2.6339	-1.1457	1.2958	-0.5331	3.4758	-1.6016	-1.6686	-1.3201
28878.9062	-1.1886	-0.1751	-0.2776	0.9228	-0.4189	1.1877	-1.1048	0.5436	-1.4496	-0.3197	-1.1446	2.3968	-0.8446	1.8785	-1.2869	0.2134	-0.0888	-0.0144	-0.4451	-0.2136	0.4113	-0.4557	0.2858	-0.2808	2.1776	-0.9426	1.6782	-1.0281	2.8744	-1.2785	-0.9663	-0.6457
28882.8125	-3.0855	-1.4709	-0.9769	0.2970	-0.3959	1.0823	-0.5329	0.8005	-0.8470	0.3982	-2.2016	2.3001	-0.3215	2.4897	-0.5626	0.9321	-0.8681	-0.1596	-0.2529	-0.6437	-0.0222	-0.2806	0.2309	-0.4461	1.9195	-0.4653	1.9424	-1.4827	3.4039	-0.5227	-0.0546	-0.2032
28886.7188	-3.9720	-2.0771	-1.2229	-0.0194	-0.4069	1.0869	-0.1739	0.8523	-0.3364	0.3809	-2.5200	2.1522	-0.3421	2.6851	-0.2606	1.1685	-1.1518	-0.2211	-0.0400	-0.8079	-0.1805	-0.1947	0.3989	-0.4012	1.8173	-0.2162	2.0776	-1.6150	3.4680	-0.2831	0.4033	-0.0481
28890.6250	-1.3433	-0.9969	-0.6535	-0.5026	-0.3419	0.4706	-0.0047	0.5556	0.0471	0.4146	-0.7688	0.5237	-0.2583	1.2386	0.0749	0.9015	-0.8651	-0.3524	-0.1109	-0.6553	-0.4420	-0.2854	0.2176	-0.1293	0.8079	-0.0133	1.2130	-0.6091	1.3888	0.0138	0.4619	0.0034
28894.5312	0.6111	1.0548	-0.4323	0.6119	-0.9985	0.8283	-2.1592	0.2382	-1.4850	-0.2221	-0.0742	2.2947	-1.2124	2.3848	-1.8767	1.0864	-0.3410	-0.4601	-0.8370	-0.6218	0.0965	-1.0535	-0.1471	-0.8038	1.7293	-1.8462	1.2999	0.1435	3.3350	-1.2688	1.0979	-0.9725
28898.4375	-2.1841	-0.0639	-0.6071	0.9589	-0.8817	1.1405	-1.7781	0.1194	-1.4460	-0.5280	-1.8045	3.5493	-1.3271	3.4794	-1.6380	1.1148	-0.1759	-0.2438	-0.9634	-0.4436	0.3351	-1.0052	-0.0487	-0.6353	2.7979	-1.5197	1.7499	-1.1837	4.5684	-1.2027	1.1522	-1.2851
28902.3438	-2.8991	-0.7047	-0.5337	1.7626	-0.7886	1.5921	-0.9910	-0.0098	-0.9079	-1.1338	-1.9349	3.3202	-1.3614	2.5990	-1.1970	0.6413	0.1085	-0.2521	-0.7230	-0.3625	1.1142	-0.8711	0.2897	-0.1486	2.2101	-0.9039	1.9242	-1.5263	3.8307	-1.2027	0.3295	-1.2700
28906.2500	-2.0784	-1.2601	-0.9693	0.4436	-0.4431	0.8983	-0.0502	0.1884	0.0410	-0.1229	-1.2919	1.3311	-0.1001	1.4937	-0.0335	0.6878	-0.8225	-0.3109	-0.1946	-0.7154	0.3425	-0.2937	0.1042	-0.2818	0.5624	-0.1014	1.2930	-0.7304	2.3607	-0.0883	0.3895	-0.2475
28910.1562	-4.2830	-2.9328	-0.9842	-0.5793	0.2840	0.6625	0.8232	1.0316	0.7787	0.7740	-2.2140	-0.3307	0.0912	0.7464	0.5355	0.9698	-0.8880	0.5757	0.9325	-0.2139	0.0694	0.7644	0.9091	-0.1462	-0.1515	0.5521	1.0522	-1.2636	0.4964	0.4423	0.6408	0.8554
28914.0625	-3.7031	-2.9180	-0.8229	-1.2136	0.5332	0.2739	1.1731	1.1370	1.0753	1.0900	-1.7621	-1.3198	0.3598	0.0863	0.8947	0.8259	-0.9423	0.7023	1.1850	-0.0914	-0.3097	1.0381	0.9602	-0.0424	-0.5915	0.8593	0.6555	-0.9798	-0.6139	0.7466	0.4896	1.2246
28917.9688	-2.7235	-2.0386	-1.2600	-1.4031	-0.3784	-0.0157	0.6012	0.7272	1.3064	1.1874	-1.1485	-0.6156	0.0780	1.1678	0.8648	1.9939	-1.5632	-0.5649	0.4216	-1.0793	-0.9282	-0.0535	0.2653	-0.3025	-0.5705	0.4217	0.8588	-0.3396	0.6904	1.0490	2.6417	0.7101
28921.8750	-0.4685	-0.9866	-0.4465	-0.7419	-0.2176	0.4967	-0.2915	1.2405	0.3059	0.9772	0.1474	-1.4390	-0.6774	-0.1662	-0.3397	1.4158	-0.7064	0.1225	0.6574	-0.4061	-0.1406	0.1338	0.8754	-0.2399	-0.7455	-0.3542	0.8918	0.1928	-0.8039	-0.1178	1.1502	0.6817
28925.7812	-0.6839	-1.5170	-0.4840	-1.0100	0.1002	0.4654	0.2428	1.4478	0.5583	1.2004	0.0858	-2.1177	-0.2684	-0.7588	0.0690	1.1098	-0.8453	0.3678	1.0166	-0.3050	-0.1782	0.5608	1.0580	-0.1342	-1.1494	0.0857	0.8141	0.1264	-1.5169	0.1049	0.4447	1.1103
28929.6875	-3.3205	-2.8379	-1.1672	-1.0481	0.0257	0.6471	0.8807	1.3184	0.8904	1.2419	-1.5864	-0.8434	0.1489	0.6111	0.7708	1.4046	-1.4295	0.0641	0.7900	-0.7313	-0.3910	0.4654	0.8387	-0.1257	-0.3465	0.6467	1.4469	-0.9714	0.3002	0.6082	0.7081	0.9911
28933.5938	-0.8606	-0.8338	-0.4401	-0.2020	-0.3254	0.5057	-0.0046	0.8175	0.4320	0.3525	-0.0654	-0.5087	-0.6114	0.0274	-0.1974	0.9651	-0.5804	-0.2826	0.5476	-0.5305	-0.0346	-0.0378	0.6888	-0.0420	-0.4458	-0.1330	0.8882	0.0396	-0.1749	-0.1742	0.7515	0.4691
28937.5000	-0.6616	-0.9181	-0.1768	0.1381	-0.1597	0.9977	-0.2006	1.2028	0.1489	0.0796	0.1588	-0.8801	-1.0723	-0.5396	-0.7336	0.6284	-0.2409	0.2264	0.9270	-0.1730	0.4960	0.2564	1.2921	0.0458	-0.4609	-0.3719	1.1506	0.0299	-0.7937	-0.8071	-0.1578	0.5693
28941.4062	-0.7341	-1.6935	-0.1673	-0.3608	0.1606	1.1040	0.2672	1.4739	0.6892	0.3127	0.3668	-2.4381	-1.0161	-1.3943	-0.3283	0.6942	-0.3057	0.8108	1.3210	0.0768	0.6969	0.7064	1.7479	0.1711	-1.2792	-0.0042	1.0576	0.0639	-2.2054	-0.5184	-0.1766	0.9011
28945.3125	-1.7855	-1.9462	-0.4483	-0.7314	0.1529	0.6439	0.3750	1.1227	0.8817	0.6292	-0.4251	-1.9170	-0.5950	-0.5093	0.1013	1.0898	-0.5139	0.6924	1.0147	-0.0263	0.2807	0.6092	1.2356	-0.0192	-1.0464	0.1492	0.7315	-0.2384	-1.3710	0.1109	0.9672	0.7850
28949.2188	-2.0456	-2.4108	-0.5510	-0.9477	0.1998	0.7546	0.4625	1.8579	1.0328	1.2782	-0.3481	-2.7768	-0.6898	-1.1157	0.0393	1.5375	-0.7454	0.7145	1.5922	-0.1487	0.2108	0.8789	1.6864	-0.0424	-1.7343	0.1671	0.9755	-0.1131	-2.3184	0.0946	1.0537	1.4515
28953.1250	-1.1942	-2.2625	-0.7264	-1.9469	0.2068	0.2838	0.7821	1.7636	1.2104	1.6298	0.0416	-3.0266	-0.1330	-0.8643	0.6157	1.4795	-1.3594	0.3618	1.3636	-0.5057	-0.7194	0.7844	1.3021	-0.0689	-1.4526	0.5099	0.9191	0.1205	-2.0943	0.5631	0.8612	1.5552
28957.0312	-3.5616	-5.1708	-1.1480	-3.3828	1.2739	0.0104	3.4095	2.4446	3.2261	2.5353	-0.6866	-6.0458	1.2122	-2.8839	2.8350	1.1156	-2.1162	1.0571	2.8482	-0.3592	-1.0328	2.2961	2.1248	0.5206	-3.4416	2.6446	0.6259	-0.4094	-5.1159	2.0660	-0.1281	3.2365
28960.9375	0.4184	-2.2590	-0.1221	-2.4511	0.7847	-0.2206	1.6264	1.7318	1.9355	2.0727	1.2741	-5.7774	0.3567	-3.2241	1.5142	1.0773	-0.9027	0.9281	1.6936	0.0832	-0.5218	1.3135	1.4431	0.3775	-3.2689	1.2996	-0.1393	0.6603	-5.4912	1.2634	0.4909	2.0332
28964.8438	0.3832	-1.3703	0.1878	-1.6160	0.4282	-0.2734	0.9741	1.3749	1.4351	1.7509	1.1176	-4.5355	-0.1858	-2.6524	0.9549	1.3125	-0.2886	0.5451	1.1819	0.1482	-0.2905	0.7261	1.1051	0.3991	-2.6949	0.7972	-0.2345	0.4991	-4.7887	0.9278	1.2458	1.4359
