Time	Fp1	Fp2	F3	F4	C3	C4	P3	P4	O1	O2	F7	F8	T3	T4	T5	T6	A1	A2	FZ	CZ	PZ
5292.0000	-1.2446	11.5049	-9.7034	27.9168	10.9405	13.4109	-0.1846	-5.8659	-4.3173	-9.0853	-9.9322	-17.2619	-1.8710	-5.3291	-5.6102	-9.6684	-23.9069	-19.0538	29.3230	24.4262	5.5125
5296.0000	13.3512	9.6941	13.1055	5.8498	5.5693	-6.8574	0.2399	-23.5927	-1.4757	-17.4647	12.8020	-2.2733	11.2180	-19.6664	6.7642	-24.2096	12.5577	-1.1330	8.9311	3.5102	-6.9202
5300.0000	14.1640	13.2556	10.6501	9.3224	6.0739	-3.5276	-0.8311	-11.5532	-3.8711	-16.8984	8.4720	-1.5192	9.1524	-14.8680	1.9312	-27.8767	5.9301	-8.2960	10.8212	3.1076	-3.6390
5304.0000	14.5232	19.9552	7.6042	21.5293	9.1914	1.3032	-1.5638	-11.5363	-5.9364	-19.9813	3.8146	-6.9793	8.1960	-16.1019	-1.5412	-34.0555	-3.3748	-16.5004	22.6102	10.5565	-1.7128
5308.0000	15.1809	13.7747	13.5870	10.1001	6.3768	-5.4482	-0.1421	-20.8562	-2.6681	-18.7562	11.8032	-2.5427	11.0476	-20.4173	4.8293	-31.7265	9.8785	-4.6738	12.4909	4.0597	-5.8977
5312.0000	3.0577	4.1374	0.8162	4.8800	3.1231	1.8472	0.0702	-0.1289	-1.6814	-4.3218	0.4572	-1.9884	1.1682	-3.2989	-0.8834	-9.3505	-2.8631	-4.9882	5.2943	3.4967	1.1565
5316.0000	6.9843	6.3145	5.2446	3.5099	2.5975	-1.4722	-0.3527	-2.6249	-1.9995	-7.2723	3.9730	0.3796	3.9050	-6.2482	0.3523	-14.8242	2.6409	-4.1221	3.8958	0.1731	-1.0545
5320.0000	8.1461	4.6141	11.8822	-2.8536	-2.7085	-9.7705	-0.7051	-13.7535	1.0147	-6.0756	9.6737	5.0103	6.9930	-9.7183	5.0895	-11.5955	16.3304	6.8651	-2.7051	-8.0933	-7.6400
5324.0000	-4.9531	-2.7369	-5.6582	1.2039	-0.0940	3.5783	0.0841	4.1436	0.2831	4.0231	-4.8941	-2.2887	-3.4282	4.9785	-1.9223	8.9576	-6.4074	-1.1983	0.9148	3.0403	2.3738
5328.0000	-0.4739	5.1328	-2.2533	10.0446	1.8051	3.4745	-0.4719	-2.0934	-0.9748	-1.5876	-3.6554	-4.5414	-0.9710	-1.5401	-2.2795	-4.3793	-6.7711	-4.8384	9.6443	5.7958	0.9340
5332.0000	3.0184	-0.5300	5.6227	0.0707	4.4521	-1.1047	3.0954	-16.6510	1.8029	-5.5555	8.7157	-3.3198	3.8492	-13.6515	6.5655	-14.4790	5.4510	5.3821	3.3349	5.3930	-1.4622
5336.0000	-5.0244	-5.9494	-0.9714	-1.8350	0.7145	0.9840	2.7933	-11.3446	3.6178	3.3424	2.3469	-3.5325	-1.2609	-4.9293	4.5871	2.4273	0.9166	8.5488	0.1476	4.5548	-0.1336
5340.0000	5.0284	5.4575	15.0328	0.2197	-7.6230	-13.5528	-0.3991	-28.7756	5.1577	-1.6933	11.0238	4.6123	6.7026	-14.7815	8.3297	-11.5430	22.4332	17.9020	-0.4042	-10.4346	-12.6925
5344.0000	-1.2704	3.1186	2.4704	9.5509	1.3438	-0.2341	1.5642	-22.0411	2.8891	-2.2001	2.7167	-6.7188	1.4989	-11.8528	4.4605	-7.8299	1.4167	6.0069	11.0832	7.5543	-3.5271
5348.0000	-8.6979	-8.0194	-12.7638	3.6410	8.0125	10.9443	2.6106	0.6077	-0.3773	0.7081	-6.2642	-11.3952	-4.4779	2.8164	-0.4900	14.0203	-16.4955	-6.3147	7.0306	17.7233	7.1813
5352.0000	-11.6946	-13.4626	-9.2223	-9.1732	-2.7819	2.6224	1.2746	4.1531	3.2862	11.0636	-5.1701	-1.0304	-5.8874	10.1798	0.7235	27.2305	-3.8328	6.9600	-8.6660	1.0503	2.3771
5356.0000	-12.6636	-12.5209	-4.3609	-10.6790	-10.3705	-4.6385	-0.0512	-5.3850	6.5476	15.3716	-3.5134	3.1469	-4.9846	9.2475	3.0027	31.8218	6.6831	17.5188	-12.0655	-7.7971	-4.3098
5360.0000	-17.6925	-21.8333	-11.1833	-19.0375	-7.7523	0.9186	1.9659	7.7863	6.3876	20.2547	-5.9371	2.9354	-9.1820	16.3291	1.9273	40.6505	-0.4004	15.9810	-19.2305	-5.1486	2.2612
5364.0000	-18.3661	-24.4045	-7.6919	-25.5062	-12.7961	-4.2618	1.7328	5.1276	8.7496	24.2425	-3.3350	7.7882	-8.7687	17.0197	4.1124	44.7045	8.1586	24.3750	-26.5947	-13.1168	-1.1693
5368.0000	-19.6079	-30.3074	-11.8255	-30.0170	-6.9086	1.0800	4.0970	11.5218	7.6583	23.0392	-2.7243	5.1193	-9.9649	17.7163	4.5677	44.9001	1.9738	20.4050	-28.6344	-6.5972	4.5088
5372.0000	-34.1017	-30.4560	-30.8666	-14.0608	-5.4214	17.4484	3.9827	28.7123	6.7874	35.0672	-22.3926	-5.0099	-22.9398	31.8047	-6.0104	58.2528	-27.3375	9.7573	-15.1307	6.9535	14.9610
5376.0000	-34.5755	-36.6748	-24.5246	-26.4487	-11.1363	9.4232	4.8920	20.8774	10.8751	39.4515	-15.3527	1.5243	-21.1273	29.5764	-0.2370	62.5889	-12.5647	24.1671	-27.3744	-3.2637	9.9042
5380.0000	-36.4605	-53.3561	-31.1182	-44.4700	-0.1099	17.4632	10.1951	35.5285	9.3000	37.6711	-10.7125	-0.3387	-22.4453	32.0856	2.8320	66.9329	-19.4752	19.7150	-39.7367	5.6909	20.8088
5384.0000	-29.0041	-35.9789	-24.5656	-27.2356	-3.6868	12.3019	5.5791	25.8362	7.1153	30.5159	-12.6146	-0.5282	-18.0699	27.1237	-0.4325	55.0936	-16.0043	14.3106	-25.7941	2.6273	13.4113
5388.0000	-32.4960	-36.1244	-27.9483	-22.3085	-2.2465	16.3125	6.5810	23.9178	7.8338	32.5532	-15.3250	-4.6010	-20.5720	26.2593	-1.0319	54.2959	-22.1219	14.0039	-20.5707	8.1193	15.4695
5392.0000	-35.1973	-47.2471	-23.0759	-39.7079	-7.7534	8.7597	8.5110	17.2856	12.8319	39.0983	-7.6529	2.2439	-19.6847	25.4832	5.9953	63.7388	-7.0362	30.9100	-37.0271	-1.9796	11.5045
5396.0000	-29.1926	-40.6545	-17.7922	-35.8205	-8.1337	4.3907	6.6813	11.0716	11.4395	32.5948	-4.9556	3.2026	-15.1867	21.2397	6.4950	57.7287	-1.4199	28.6897	-33.5273	-4.0834	7.2328
5400.0000	-38.0363	-44.5615	-30.4148	-30.9057	-5.5407	14.5799	7.1673	23.5213	10.4987	38.8145	-15.7014	-2.8705	-22.4899	31.0013	1.0756	70.4069	-18.8660	21.4844	-28.9042	5.1146	14.6266
5404.0000	-36.1681	-47.0447	-21.2688	-43.1005	-15.4240	2.3427	5.7458	17.5013	14.0784	43.3359	-9.2959	7.7115	-19.4612	31.3866	5.3341	76.4269	0.5861	36.0833	-43.0052	-12.0379	6.2737
5408.0000	-36.0322	-42.0483	-29.7599	-27.8375	-4.1493	14.2381	6.5751	20.5134	9.4893	35.0693	-15.3820	-4.4170	-20.7416	29.1359	1.1049	69.0979	-18.9398	18.6547	-25.4594	7.2344	13.6543
5412.0000	-30.1052	-37.1580	-24.0818	-26.1688	-3.0845	11.4872	6.2920	16.2600	8.5021	29.5154	-10.9592	-3.1430	-17.0370	23.2018	2.3156	56.9866	-14.1421	17.5872	-23.5508	5.6876	11.5948
5416.0000	-17.5938	-31.5452	-6.4689	-35.4901	-9.4524	-4.2371	4.3380	5.3232	9.3517	22.9238	2.4830	8.7610	-7.4661	14.3138	8.0391	43.2415	11.4780	27.2837	-33.9154	-12.2427	0.8747
5420.0000	-39.6212	-40.1595	-35.3313	-21.9149	-4.8100	18.6116	5.5473	28.3290	8.5565	38.7084	-22.5700	-6.3631	-24.6700	35.1791	-3.5472	73.4303	-27.8803	13.8680	-21.1952	9.4566	16.3759
5424.0000	-39.7248	-36.6992	-29.2928	-22.0672	-14.0102	10.7699	3.5956	21.2112	11.6388	44.0364	-21.5785	-0.4544	-24.1734	34.9113	-2.5992	74.3849	-16.9847	24.3074	-24.4343	-2.2221	9.3854
5428.0000	-39.9828	-29.1172	-37.2246	-6.7749	-8.7627	19.1886	1.7391	29.1979	7.0674	39.5485	-31.0774	-8.0915	-26.3462	38.9578	-9.6735	73.9718	-33.6867	7.9118	-9.8036	8.9672	13.9911
5432.0000	-30.6122	-34.5045	-25.6521	-23.9122	-6.1369	10.8588	4.0715	22.2289	7.5186	31.3818	-15.3334	-1.4021	-18.1914	29.0480	-1.1253	62.8921	-15.6588	14.8413	-23.3981	2.2477	10.8384
5436.0000	-24.9284	-30.7792	-19.4322	-24.9556	-6.6207	6.7130	3.5492	19.2358	6.9340	27.2029	-10.5860	1.7440	-14.5547	24.6018	0.2730	53.3206	-8.7068	15.5363	-24.5769	-2.1009	8.1310
5440.0000	-35.8748	-29.8383	-37.4213	-9.2802	-2.6695	22.0032	2.7816	35.3519	4.2221	33.4347	-28.5277	-9.0281	-24.4884	37.4785	-9.7840	67.1335	-36.6622	0.6081	-10.3293	13.1057	17.7845
5444.0000	-31.5579	-31.5414	-30.6276	-17.0759	-2.9767	17.1679	3.8938	31.0358	5.1971	31.0994	-20.7099	-4.7720	-20.9602	32.0615	-5.5962	59.4085	-26.6256	6.2263	-17.0608	7.8694	15.5443
5448.0000	-29.1109	-33.6068	-25.3434	-24.1948	-4.8120	12.3172	4.4383	27.2388	6.5498	30.7777	-15.0023	-0.6030	-18.4960	29.0507	-2.1933	56.8001	-17.4222	12.4135	-23.7510	2.0780	12.8715
5452.0000	-27.2904	-31.8095	-21.6472	-25.1917	-7.5316	8.6890	3.7545	24.5994	7.2170	30.9413	-13.0419	2.2606	-17.1393	27.7360	-1.3876	54.4046	-11.9094	15.6403	-25.5966	-2.7848	10.0872
5456.0000	-25.3982	-25.0297	-19.7767	-14.8722	-7.1121	7.3717	2.5401	12.0644	7.0233	26.1252	-13.3463	-1.9087	-14.6357	21.9706	-0.8384	50.8419	-11.4425	14.1573	-15.3133	1.3347	6.2447
5460.0000	-34.9001	-23.1527	-34.0537	-2.3011	-7.5724	17.6506	0.4835	27.1380	5.1391	33.7324	-29.7615	-8.1661	-23.2972	35.8390	-10.3316	66.5366	-32.2073	3.4247	-5.5421	9.0475	12.2946
5464.0000	-36.9061	-18.9548	-43.3678	9.2776	-2.1935	27.2926	-0.4761	38.9666	1.0681	31.7907	-39.3227	-15.0292	-26.9659	41.7035	-17.2959	67.8024	-49.9261	-11.6679	5.6301	19.8019	18.7726
5468.0000	-32.3327	-19.4188	-36.4472	3.5634	-2.2391	22.5095	0.4661	32.6050	1.9535	28.5835	-31.7104	-11.7213	-23.1027	35.2685	-13.1116	59.2618	-40.2480	-6.5739	1.0017	15.6362	16.0564
5472.0000	-22.0652	-18.4193	-24.9805	-5.1111	-0.1776	15.3154	1.5209	25.5885	1.4472	19.6681	-19.0663	-6.4422	-15.4818	24.9347	-7.3266	42.7460	-25.7390	-3.2478	-5.6018	9.9160	12.5224
5476.0000	-20.8086	-12.6988	-24.4417	2.3958	-1.0961	14.5061	-0.1903	21.5580	0.6865	17.4519	-21.2267	-8.0542	-14.5427	24.0117	-8.8197	41.8283	-26.5204	-5.9077	0.8646	10.8149	10.1892
5480.0000	-20.7104	-15.8324	-22.4012	-4.5635	-2.9428	12.6489	0.5177	24.9647	1.7233	20.3072	-18.7039	-3.9592	-14.8635	24.9383	-7.7045	40.8310	-22.2692	-1.5372	-6.3096	5.5140	10.3523
5484.0000	-14.8921	-10.3717	-15.7524	-0.8890	-2.1876	8.1097	-0.0042	12.2075	1.5378	13.1311	-13.3290	-4.4522	-9.6457	16.1925	-4.6602	31.3470	-14.9793	-0.5860	-1.8747	5.4995	5.5991
5488.0000	-20.9176	-14.5250	-20.4277	-3.4705	-5.8975	9.4113	-0.3485	18.7502	2.9400	21.0222	-18.2866	-3.1947	-13.9647	23.9148	-6.6682	43.5662	-17.9748	2.2418	-5.9154	2.9032	6.8414
5492.0000	-27.3205	-19.5588	-28.5902	-4.2165	-3.8934	17.4591	1.3245	32.0090	2.8275	27.7554	-24.1951	-5.3691	-20.2766	30.7063	-10.1239	47.3659	-29.9684	-0.7681	-6.7508	7.3888	14.1952
5496.0000	-29.5053	-22.3131	-31.2202	-6.8739	-4.7393	18.1464	1.0525	36.7872	2.7984	30.2004	-26.3095	-4.6895	-21.7633	35.2102	-11.1285	54.9016	-31.5146	-1.0816	-9.7084	6.5573	15.1931
5500.0000	-27.4507	-21.2938	-30.8911	-8.2400	-4.5416	18.0343	0.3602	43.0327	1.3211	29.0765	-26.5763	-2.7304	-21.3718	37.4728	-12.6960	53.6583	-31.7683	-4.3423	-11.5663	4.4768	16.0358
5504.0000	-23.7601	-16.0116	-29.9130	-1.8058	-0.3055	21.0917	0.8107	43.5336	-0.7018	24.1159	-25.9667	-5.3398	-20.3720	32.8805	-13.9355	39.6175	-36.1868	-10.5321	-4.6111	9.1951	18.1967
5508.0000	-22.2221	-22.1425	-21.2007	-17.8244	-7.5299	10.6373	1.2099	38.5235	3.1393	28.4334	-17.2925	4.6396	-17.5747	31.6158	-8.1074	42.9812	-17.5408	4.7625	-21.0316	-5.7042	12.2282
5512.0000	-31.7180	-22.3738	-39.7612	-5.9664	-2.7476	26.3748	0.1751	62.7246	-1.0687	33.9395	-35.2865	-4.0457	-27.4282	47.7647	-19.4542	57.6712	-46.1689	-13.4406	-10.6363	7.7768	23.6693
5516.0000	-36.5959	-30.2524	-46.7446	-10.0874	1.9993	33.0899	2.6801	69.7807	-1.1994	36.3478	-37.3063	-7.6929	-30.8717	51.0268	-19.5886	63.6813	-54.8698	-15.8812	-12.6451	15.1253	30.0042
5520.0000	-25.5680	-28.1352	-30.4389	-20.3568	-0.6603	20.2262	3.0178	55.1378	0.4155	29.0612	-21.9106	0.8846	-21.6635	38.3583	-11.5531	47.2618	-31.6201	-5.1194	-21.8556	2.9669	21.5513
5524.0000	-31.4444	-25.8394	-37.2475	-13.3041	-4.3560	24.1748	1.0982	64.4903	0.1822	36.3479	-31.9595	-0.1425	-27.3295	47.6983	-17.6418	56.3518	-41.0952	-8.3801	-17.8804	2.7664	23.5104
5528.0000	-19.3043	-19.5228	-24.3058	-12.3588	0.9265	18.1092	2.5474	45.4494	-0.5081	22.0492	-18.1633	-0.4170	-17.6384	29.1733	-10.4979	30.6761	-28.3434	-6.9595	-13.7527	4.2592	18.5817
5532.0000	-15.3963	-14.4777	-25.6486	-7.7033	3.5569	19.7574	0.6288	52.6268	-4.3283	16.4717	-20.8770	-1.3127	-16.2727	31.8323	-14.2260	29.2274	-32.9890	-17.5365	-9.5574	6.3573	19.8668
5536.0000	-22.1570	-22.2424	-28.1541	-15.4779	-1.1682	18.9851	1.5435	54.9119	-0.9579	26.1035	-22.2997	1.4664	-20.1424	37.1848	-13.1576	41.4083	-31.0213	-8.4116	-18.0489	1.6077	20.0281
5540.0000	-11.2718	-14.7801	-16.8464	-12.1784	2.9530	13.5665	2.1873	37.8444	-1.8510	13.2728	-11.2860	0.9070	-11.6320	21.1839	-7.7145	18.6994	-20.4480	-8.1768	-12.4784	2.9070	15.1423
5544.0000	-10.5839	-9.0531	-16.8634	-5.8612	-0.5148	11.2372	-0.8248	36.9955	-2.7701	12.7286	-15.2945	1.2923	-11.1072	24.3007	-10.4998	24.0296	-20.1446	-10.8204	-8.3381	0.3625	11.7296
5548.0000	-11.1331	-26.1304	-13.4943	-30.6446	2.4534	9.2537	4.6064	38.7620	0.3312	15.2284	-3.1864	6.6847	-9.9279	20.9920	-1.9745	24.1198	-9.8366	1.0205	-28.7208	-3.3701	14.9667
5552.0000	-11.5598	-20.0539	-16.3654	-20.2518	2.8486	12.0027	2.9634	39.4514	-1.2348	14.0558	-8.6360	3.1728	-11.0578	22.4297	-5.6976	23.6449	-16.7029	-5.2544	-19.6084	0.5701	15.2831
5556.0000	-22.1191	-16.9308	-28.8817	-6.7239	-1.2028	20.0363	0.4610	51.1042	-1.5004	24.7460	-25.2039	-1.5042	-20.2840	35.8705	-14.8641	39.1424	-34.3577	-11.2769	-10.1146	4.5960	19.0077
5560.0000	-17.8449	-17.0307	-25.4773	-10.8031	1.0474	19.0300	1.2312	52.9230	-2.5155	21.0501	-20.7064	0.5305	-17.9292	32.8840	-13.5287	30.9032	-31.1859	-12.3777	-13.1928	3.2816	19.7113
5564.0000	-18.7471	-19.6343	-23.5835	-14.2721	-0.9369	15.7224	1.4879	45.9994	-0.6308	22.0517	-18.2304	1.4564	-16.8210	31.2463	-10.6002	35.5920	-25.4404	-6.4321	-16.2139	1.1611	16.8256
5568.0000	-15.0114	-20.5808	-17.6878	-19.5726	-1.1055	10.9921	2.1660	38.8595	0.2859	18.9244	-11.5043	4.0225	-13.0696	25.6876	-6.4810	30.7311	-16.2837	-1.5834	-20.3705	-2.2048	13.7861
5572.0000	-9.2566	-8.3251	-16.6890	-4.9383	1.8781	12.9130	-0.1329	38.0169	-3.5249	10.8198	-14.4006	0.2975	-10.8093	22.3680	-10.5619	18.2404	-22.0383	-13.0769	-6.7735	2.6448	13.3488
5576.0000	-13.7200	-12.5098	-26.7160	-3.3050	8.5014	23.5472	1.5742	52.3839	-5.9138	12.1803	-20.6258	-5.1642	-15.7498	28.3339	-14.6262	21.3185	-38.2566	-23.0283	-3.8223	13.0442	22.5540
5580.0000	-4.0021	-10.1255	-9.5999	-14.0620	1.4575	7.1927	0.4906	35.0212	-3.1030	7.5052	-6.3491	5.4150	-6.5408	17.9956	-6.5262	12.4151	-10.9339	-8.4388	-14.8596	-3.6465	10.6944
5584.0000	-4.1242	-8.4243	-11.0707	-8.6516	4.8816	10.4998	1.3304	31.8892	-3.6328	5.1357	-6.9562	1.1277	-6.7205	14.6269	-6.6072	7.2803	-15.7668	-11.4704	-8.4690	2.7819	12.3399
5588.0000	-16.0434	-10.6264	-29.3530	0.5229	6.1441	24.4884	0.2243	55.7287	-6.0582	15.1912	-25.3490	-5.3710	-17.9235	32.6902	-17.4907	26.2757	-41.6789	-24.4512	-1.6726	12.2246	22.5276
5592.0000	-10.7516	-8.6194	-19.5091	-4.1856	2.2855	15.6928	-0.1391	44.6978	-4.2039	12.7896	-17.2768	0.0401	-12.9806	25.7312	-12.8390	18.9913	-26.7729	-15.7715	-6.5640	3.4540	15.9312
5596.0000	1.6950	-12.9743	-1.9689	-22.5804	4.3862	2.9091	2.7905	26.4066	-2.2983	1.6742	4.4322	7.6619	-1.3181	8.4277	-0.1470	1.3258	-0.3945	-3.2740	-20.5196	-5.1351	8.9010
5600.0000	2.2877	-6.2695	0.6108	-16.6336	-2.5268	-2.6128	-0.7642	21.6712	-1.7855	3.1207	1.3297	10.1899	-0.4415	10.7650	-2.0610	6.7952	4.6202	-1.1925	-17.7375	-11.9933	2.6279
5604.0000	-6.4558	-5.3042	-17.1937	1.6579	8.9158	17.2994	1.2636	33.8377	-5.4089	3.7405	-12.9360	-5.6319	-9.1444	15.5770	-10.0417	6.8100	-27.8222	-19.7222	2.0562	12.5113	15.9917
5608.0000	-0.5493	-7.6885	-10.5663	-7.5989	10.5893	12.5221	2.3146	30.4632	-5.5733	-1.6252	-4.1745	-1.8085	-4.2236	10.1630	-5.5437	0.3365	-17.7702	-16.8674	-5.2653	8.7119	14.1542
5612.0000	-1.8663	-1.7709	-12.0739	2.7181	8.5690	12.6301	0.2924	25.1998	-5.7040	-1.6478	-8.9779	-4.8806	-4.7926	10.6279	-7.8244	3.3543	-20.8187	-18.9179	3.4689	10.7912	11.6234
5616.0000	10.2531	-2.0733	5.0242	-10.8649	8.5444	0.3642	2.0215	9.8732	-4.1530	-10.8422	9.4783	3.3092	5.3992	-4.6495	2.0806	-16.4160	3.2155	-7.9179	-7.5280	0.4379	4.4434
5620.0000	10.1294	4.0351	1.2478	-0.9214	9.5170	4.2189	0.2662	15.1498	-6.5421	-11.9857	3.1488	0.2602	3.7286	-1.4443	-2.8649	-17.3460	-5.5173	-16.4637	0.9426	4.2741	6.1670
5624.0000	4.1122	7.6706	-8.0300	13.8791	12.8613	13.9220	0.3858	17.5269	-7.5398	-9.7046	-6.6283	-8.7508	-1.6770	0.9367	-7.9057	-16.6506	-22.7201	-24.4614	15.2096	16.4114	11.1526
5628.0000	5.3340	4.4543	-6.5048	6.9894	13.0520	12.7483	1.1169	21.2842	-7.5061	-9.5051	-3.7276	-5.7711	-1.0469	1.4774	-6.7258	-17.3898	-19.5047	-22.8941	8.8657	13.3367	11.9171
5632.0000	-3.7367	3.6332	-17.2405	13.1071	9.3336	18.0411	-1.0304	32.3400	-7.6600	-0.5034	-16.5993	-8.2875	-8.1249	14.7957	-13.4154	2.2148	-31.8118	-26.9335	12.1232	15.1287	14.6261
5636.0000	7.0623	-0.3292	4.4066	-8.3049	2.6222	-1.7699	0.2686	9.4726	-2.6155	-5.1619	5.4838	5.1874	3.2540	-0.4699	0.2789	-9.3560	4.4142	-4.0281	-7.5187	-4.6004	1.7039
5640.0000	7.9592	1.5052	5.7892	-4.7845	4.8763	-0.2343	1.5587	4.6050	-2.2465	-6.8109	7.3422	2.8840	3.6251	-6.0220	1.4411	-19.2218	3.2452	-3.6435	-3.1827	-1.0922	2.4073
5644.0000	8.6302	7.0566	2.8286	5.4790	8.4962	4.5668	1.0910	5.7515	-4.4466	-10.1928	3.4430	-2.1118	2.8965	-7.0690	-1.6790	-25.1638	-5.6011	-11.9076	7.0050	6.1519	4.7755
5648.0000	-3.9415	-3.9165	-13.0545	3.9753	11.5590	15.9422	2.7498	20.4976	-4.3736	-0.9671	-7.5301	-8.4264	-5.9821	5.8771	-5.8325	-2.6457	-23.8708	-16.6984	6.3213	16.4170	13.9000
5652.0000	4.4207	6.9826	-4.9722	12.0142	10.9281	10.3063	0.4743	9.7812	-5.8941	-9.6584	-3.7112	-7.7247	-0.0472	-2.0418	-5.1400	-15.6302	-16.5775	-19.0103	13.5833	14.0402	7.8767
5656.0000	1.1225	7.5271	-5.9995	13.5715	6.4764	9.5040	-0.4246	10.4470	-4.4044	-4.1070	-6.9979	-6.3607	-2.5140	1.3603	-6.5821	-10.8453	-16.5953	-15.4295	13.2072	10.4321	6.6120
5660.0000	-4.6576	0.4809	-16.7622	13.0436	14.7757	22.2164	3.0031	25.4723	-6.0651	-1.3890	-12.0188	-12.5686	-8.5841	5.9077	-9.5897	-10.8776	-34.3693	-23.8118	14.9433	22.7710	18.0797
5664.0000	13.6943	5.7434	6.4106	2.5373	15.5165	5.5759	3.7598	0.6913	-5.4226	-17.9927	11.0381	-4.2150	6.7509	-16.2298	2.4033	-38.7384	-3.7325	-13.6641	7.5240	11.7313	6.6186
5668.0000	9.7754	4.3856	2.1449	4.8919	14.5341	6.7861	2.9694	-0.0520	-5.0760	-15.8346	6.7794	-6.6616	5.0426	-12.3586	1.2961	-27.2519	-7.1983	-14.2760	9.5526	14.2035	6.3474
5672.0000	16.0882	13.4562	4.8217	13.4389	16.4420	5.7457	0.7409	-1.9997	-8.2570	-23.9934	6.5481	-8.0179	8.7064	-15.2801	-0.7701	-35.1832	-7.6888	-22.6096	17.5696	15.8809	4.3611
5676.0000	11.4535	11.1364	3.5188	13.5653	13.6005	5.8495	1.3815	-5.6364	-5.6494	-18.2916	5.1027	-8.4435	6.1679	-14.7345	0.0255	-31.0146	-7.6298	-16.4343	17.1293	15.1840	3.7192
5680.0000	12.8161	8.6127	6.0962	7.4356	13.0270	3.5557	1.9795	-5.1181	-5.0974	-18.1878	8.5874	-5.4744	7.3070	-15.4859	1.8757	-32.0951	-2.7426	-13.3143	11.4479	11.5964	3.1782
5684.0000	9.5656	8.7862	2.7964	10.6497	12.3249	6.3254	1.9386	-2.2324	-4.7716	-14.6772	4.6785	-6.9169	4.4104	-12.7720	-0.1617	-29.9367	-7.8080	-13.9806	13.8160	13.1443	4.8211
5688.0000	9.4418	9.9002	3.1303	12.4754	12.2600	6.7540	2.1275	-3.4257	-4.4923	-14.3076	4.5739	-7.3938	4.0759	-13.9836	-0.2451	-32.9115	-8.3814	-13.5188	15.4629	13.5901	4.8677
5692.0000	31.0925	19.1419	29.3091	4.8518	13.7324	-10.7023	2.6994	-30.4142	-4.5222	-33.9155	29.4524	1.1620	21.0899	-39.8071	11.8365	-69.7024	23.6465	-4.6530	10.8132	2.2949	-7.4057
5696.0000	27.6324	23.5994	24.2407	14.6536	12.2046	-7.2054	0.9136	-26.9269	-5.2963	-31.0367	21.4642	-1.8768	17.7087	-34.9174	7.0651	-65.0449	15.1277	-9.3637	18.5207	5.0508	-6.5135
5700.0000	14.0183	26.5218	0.2260	36.3872	16.8695	12.7784	-1.0719	-2.5936	-9.8107	-23.3011	-3.5957	-15.3589	4.6631	-15.9170	-7.7431	-45.8979	-22.4563	-31.4640	37.6549	23.9767	6.1140
5704.0000	15.5856	12.7593	6.5471	14.4473	18.8093	7.9855	3.5081	-7.5232	-6.5465	-23.2779	9.9494	-10.0041	8.0269	-22.3796	1.7597	-47.9725	-8.3891	-18.6025	19.8730	19.2895	6.1548
5708.0000	12.3884	15.0554	4.3557	19.6991	15.4435	8.2183	2.1563	-8.2163	-5.7739	-19.4510	5.2290	-10.7872	5.7869	-19.2556	-0.4209	-42.5341	-10.8144	-17.7764	23.2978	18.5182	4.8810
5712.0000	16.4684	10.7699	12.1177	5.5590	12.2790	1.1015	2.9337	-7.2925	-4.2810	-18.7205	13.6866	-2.1289	8.8351	-21.0127	3.6825	-46.4466	2.9479	-9.2704	9.3860	7.1472	2.2381
5716.0000	24.8866	12.5804	23.1786	-1.8140	10.6688	-8.0287	2.6551	-15.7342	-3.9108	-24.8455	23.9846	4.1078	15.6923	-28.6372	8.6848	-56.2824	18.9317	-3.6409	2.6854	-1.5123	-3.6502
5720.0000	16.2734	8.1569	12.5913	1.3835	11.1810	-1.2395	2.6412	-8.6115	-3.8259	-18.6841	14.8512	-0.8054	9.8309	-19.7893	5.0284	-39.7696	6.6032	-7.1676	5.5363	5.1436	0.6721
5724.0000	12.3253	5.5394	7.8302	0.4045	10.4376	2.0731	2.6723	0.3957	-3.9051	-13.7808	10.3610	-0.6929	6.0814	-13.5049	2.3057	-33.6081	0.8570	-8.5870	3.7023	5.2517	3.8414
5728.0000	1.9548	7.9095	-8.6170	17.3175	13.0922	15.3782	1.3309	12.2607	-6.1675	-8.1350	-7.0073	-11.2625	-2.8374	-1.9219	-7.0793	-19.3052	-24.4714	-21.9605	18.8977	19.3387	11.2849
5732.0000	9.2346	8.7960	7.8984	5.2215	3.0764	-2.3411	-0.1864	-5.7918	-2.0569	-9.2742	6.0023	0.4713	5.2401	-9.8816	1.0884	-21.9345	4.4365	-3.8178	5.7152	0.0057	-1.9021
5736.0000	18.9298	11.3857	24.5363	-4.2072	-2.2659	-16.8563	-0.5087	-23.0894	0.5983	-14.4457	20.4566	9.6861	14.0362	-21.7708	9.1854	-34.8696	29.5090	9.7807	-3.5129	-14.2669	-12.3108
5740.0000	13.9264	9.3424	13.4064	2.2118	5.4662	-4.1182	1.3506	-10.0032	-2.0065	-13.4424	12.7179	1.8205	8.3372	-17.1269	4.2561	-35.1314	9.7155	-1.9428	4.1659	-0.6770	-2.2686
5744.0000	17.5049	13.2360	16.4395	3.7921	5.5507	-5.1573	0.8763	-8.8894	-2.9838	-15.7549	14.1848	3.4272	9.7178	-19.1317	3.6020	-43.7131	11.2800	-3.6709	5.1831	-2.7542	-2.7392
